mesin,1hai,3
kata_433,0
kata_434,0
kata_435,0
kata_436,0
kata_437,0
kata_438,0
kata_439,0
kata_440,0
kata_441,0
kata_442,0
kata_443,0
kata_444,0
kata_445,0
kata_446,0
kata_447,0
kata_448,0
kata_449,0
kata_450,0
kata_451,0
kata_452,0
kata_453,0
kata_454,0
kata_455,0
kata_456,0
kata_457,0
kata_458,0
kata_459,0
kata_460,0
kata_461,0
kata_462,0
kata_463,0
kata_464,0
kata_465,0
kata_466,0
kata_467,0
kata_468,0
kata_469,0
kata_470,0
kata_471,0
kata_472,0
kata_473,0
kata_474,0
kata_475,0
kata_476,0
kata_477,0
kata_478,0
kata_479,0
kata_480,0
kata_481,0
kata_482,0
kata_483,0
kata_484,0
kata_485,0
kata_486,0
kata_487,0
kata_488,0
kata_489,0
kata_490,0
kata_491,0
kata_492,0
kata_493,0
kata_494,0
kata_495,0
kata_496,0
kata_497,0
kata_498,0
kata_499,0
kata_500,0
kata_501,0
kata_502,0
kata_503,0
kata_504,0
kata_505,0
kata_506,0
kata_507,0
kata_508,0
kata_509,0
kata_510,0
kata_511,0
kata_512,0
kata_513,0
kata_514,0
kata_515,0
kata_516,0
kata_517,0
kata_518,0
kata_519,0
kata_520,0
kata_521,0
kata_522,0
kata_523,0
kata_524,0
kata_525,0
kata_526,0
kata_527,0
kata_528,0
kata_529,0
kata_530,0
kata_531,0
kata_532,0
kata_533,0
kata_534,0
kata_535,0
kata_536,0
kata_537,0
kata_538,0
kata_539,0
kata_540,0
kata_541,0
kata_542,0
kata_543,0
kata_544,0
kata_545,0
kata_546,0
kata_547,0
kata_548,0
kata_549,0
kata_550,0
kata_551,0
kata_552,0
kata_553,0
kata_554,0
kata_555,0
kata_556,0
kata_557,0
kata_558,0
kata_559,0
kata_560,0
kata_561,0
kata_562,0
kata_563,0
kata_564,0
kata_565,0
kata_566,0
kata_567,0
kata_568,0
kata_569,0
kata_570,0
kata_571,0
kata_572,0
kata_573,0
kata_574,0
kata_575,0
kata_576,0
kata_577,0
kata_578,0
kata_579,0
kata_580,0
kata_581,0
kata_582,0
kata_583,0
kata_584,0
kata_585,0
kata_586,0
kata_587,0
kata_588,0
kata_589,0
kata_590,0
kata_591,0
kata_592,0
kata_593,0
kata_594,0
kata_595,0
kata_596,0
kata_597,0
kata_598,0
kata_599,0
kata_600,0
kata_601,0
kata_602,0
kata_603,0
kata_604,0
kata_605,0
kata_606,0
kata_607,0
kata_608,0
kata_609,0
kata_610,0
kata_611,0
kata_612,0
kata_613,0
kata_614,0
kata_615,0
kata_616,0
kata_617,0
kata_618,0
kata_619,0
kata_620,0
kata_621,0
kata_622,0
kata_623,0
kata_624,0
kata_625,0
kata_626,0
kata_627,0
kata_628,0
kata_629,0
kata_630,0
kata_631,0
kata_632,0
kata_633,0
kata_634,0
kata_635,0
kata_636,0
kata_637,0
kata_638,0
kata_639,0
kata_640,0
kata_641,0
kata_642,0
kata_643,0
kata_644,0
kata_645,0
kata_646,0
kata_647,0
kata_648,0
kata_649,0
kata_650,0
kata_651,0
kata_652,0
kata_653,0
kata_654,0
kata_655,0
kata_656,0
kata_657,0
kata_658,0
kata_659,0
kata_660,0
kata_661,0
kata_662,0
kata_663,0
kata_664,0
kata_665,0
kata_666,0
kata_667,0
kata_668,0
kata_669,0
kata_670,0
kata_671,0
kata_672,0
kata_673,0
kata_674,0
kata_675,0
kata_676,0
kata_677,0
kata_678,0
kata_679,0
kata_680,0
kata_681,0
kata_682,0
kata_683,0
kata_684,0
kata_685,0
kata_686,0
kata_687,0
kata_688,0
kata_689,0
kata_690,0
kata_691,0
kata_692,0
kata_693,0
kata_694,0
kata_695,0
kata_696,0
kata_697,0
kata_698,0
kata_699,0
kata_700,0
kata_701,0
kata_702,0
kata_703,0
kata_704,0
kata_705,0
kata_706,0
kata_707,0
kata_708,0
kata_709,0
kata_710,0
kata_711,0
kata_712,0
kata_713,0
kata_714,0
kata_715,0
kata_716,0
kata_717,0
kata_718,0
kata_719,0
kata_720,0
kata_721,0
kata_722,0
kata_723,0
kata_724,0
kata_725,0
kata_726,0
kata_727,0
kata_728,0
kata_729,0
kata_730,0
kata_731,0
kata_732,0
kata_733,0
kata_734,0
kata_735,0
kata_736,0
kata_737,0
kata_738,0
kata_739,0
kata_740,0
kata_741,0
kata_742,0
kata_743,0
kata_744,0
kata_745,0
kata_746,0
kata_747,0
kata_748,0
kata_749,0
kata_750,0
kata_751,0
kata_752,0
kata_753,0
kata_754,0
kata_755,0
kata_756,0
kata_757,0
kata_758,0
kata_759,0
kata_760,0
kata_761,0
kata_762,0
kata_763,0
kata_764,0
kata_765,0
kata_766,0
kata_767,0
kata_768,0
kata_769,0
kata_770,0
kata_771,0
kata_772,0
kata_773,0
kata_774,0
kata_775,0
kata_776,0
kata_777,0
kata_778,0
kata_779,0
kata_780,0
kata_781,0
kata_782,0
kata_783,0
kata_784,0
kata_785,0
kata_786,0
kata_787,0
kata_788,0
kata_789,0
kata_790,0
kata_791,0
kata_792,0
kata_793,0
kata_794,0
kata_795,0
kata_796,0
kata_797,0
kata_798,0
kata_799,0
kata_800,0
kata_801,0
kata_802,0
kata_803,0
kata_804,0
kata_805,0
kata_806,0
kata_807,0
kata_808,0
kata_809,0
kata_810,0
kata_811,0
kata_812,0
kata_813,0
kata_814,0
kata_815,0
kata_816,0
kata_817,0
kata_818,0
kata_819,0
kata_820,0
kata_821,0
kata_822,0
kata_823,0
kata_824,0
kata_825,0
kata_826,0
kata_827,0
kata_828,0
kata_829,0
kata_830,0
kata_831,0
kata_832,0
kata_833,0
kata_834,0
kata_835,0
kata_836,0
kata_837,0
kata_838,0
kata_839,0
kata_840,0
kata_841,0
kata_842,0
kata_843,0
kata_844,0
kata_845,0
kata_846,0
kata_847,0
kata_848,0
kata_849,0
kata_850,0
kata_851,0
kata_852,0
kata_853,0
kata_854,0
kata_855,0
kata_856,0
kata_857,0
kata_858,0
kata_859,0
kata_860,0
kata_861,0
kata_862,0
kata_863,0
kata_864,0
kata_865,0
kata_866,0
kata_867,0
kata_868,0
kata_869,0
kata_870,0
kata_871,0
kata_872,0
kata_873,0
kata_874,0
kata_875,0
kata_876,0
kata_877,0
kata_878,0
kata_879,0
kata_880,0
kata_881,0
kata_882,0
kata_883,0
kata_884,0
kata_885,0
kata_886,0
kata_887,0
kata_888,0
kata_889,0
kata_890,0
kata_891,0
kata_892,0
kata_893,0
kata_894,0
kata_895,0
kata_896,0
kata_897,0
kata_898,0
kata_899,0
kata_900,0
kata_901,0
kata_902,0
kata_903,0
kata_904,0
kata_905,0
kata_906,0
kata_907,0
kata_908,0
kata_909,0
kata_910,0
kata_911,0
kata_912,0
kata_913,0
kata_914,0
kata_915,0
kata_916,0
kata_917,0
kata_918,0
kata_919,0
kata_920,0
kata_921,0
kata_922,0
kata_923,0
kata_924,0
kata_925,0
kata_926,0
kata_927,0
kata_928,0
kata_929,0
kata_930,0
kata_931,0
kata_932,0
kata_933,0
kata_934,0
kata_935,0
kata_936,0
kata_937,0
kata_938,0
kata_939,0
kata_940,0
kata_941,0
kata_942,0
kata_943,0
kata_944,0
kata_945,0
kata_946,0
kata_947,0
kata_948,0
kata_949,0
kata_950,0
kata_951,0
kata_952,0
kata_953,0
kata_954,0
kata_955,0
kata_956,0
kata_957,0
kata_958,0
kata_959,0
kata_960,0
kata_961,0
kata_962,0
kata_963,0
kata_964,0
kata_965,0
kata_966,0
kata_967,0
kata_968,0
kata_969,0
kata_970,0
kata_971,0
kata_972,0
kata_973,0
kata_974,0
kata_975,0
kata_976,0
kata_977,0
kata_978,0
kata_979,0
kata_980,0
kata_981,0
kata_982,0
kata_983,0
kata_984,0
kata_985,0
kata_986,0
kata_987,0
kata_988,0
kata_989,0
kata_990,0
kata_991,0
kata_992,0
kata_993,0
kata_994,0
kata_995,0
kata_996,0
kata_997,0
kata_998,0
kata_999,0
kata_1000,0
kata_1001,0
kata_1002,0
kata_1003,0
kata_1004,0
kata_1005,0
kata_1006,0
kata_1007,0
kata_1008,0
kata_1009,0
kata_1010,0
kata_1011,0
kata_1012,0
kata_1013,0
kata_1014,0
kata_1015,0
kata_1016,0
kata_1017,0
kata_1018,0
kata_1019,0
kata_1020,0
kata_1021,0
kata_1022,0
kata_1023,0
kata_1024,0
kata_1025,0
kata_1026,0
kata_1027,0
kata_1028,0
kata_1029,0
kata_1030,0
kata_1031,0
kata_1032,0
kata_1033,0
kata_1034,0
kata_1035,0
kata_1036,0
kata_1037,0
kata_1038,0
kata_1039,0
kata_1040,0
kata_1041,0
kata_1042,0
kata_1043,0
kata_1044,0
kata_1045,0
kata_1046,0
kata_1047,0
kata_1048,0
kata_1049,0
kata_1050,0
kata_1051,0
kata_1052,0
kata_1053,0
kata_1054,0
kata_1055,0
kata_1056,0
kata_1057,0
kata_1058,0
kata_1059,0
kata_1060,0
kata_1061,0
kata_1062,0
kata_1063,0
kata_1064,0
kata_1065,0
kata_1066,0
kata_1067,0
kata_1068,0
kata_1069,0
kata_1070,0
kata_1071,0
kata_1072,0
kata_1073,0
kata_1074,0
kata_1075,0
kata_1076,0
kata_1077,0
kata_1078,0
kata_1079,0
kata_1080,0
kata_1081,0
kata_1082,0
kata_1083,0
kata_1084,0
kata_1085,0
kata_1086,0
kata_1087,0
kata_1088,0
kata_1089,0
kata_1090,0
kata_1091,0
kata_1092,0
kata_1093,0
kata_1094,0
kata_1095,0
kata_1096,0
kata_1097,0
kata_1098,0
kata_1099,0
kata_1100,0
kata_1101,0
kata_1102,0
kata_1103,0
kata_1104,0
kata_1105,0
kata_1106,0
kata_1107,0
kata_1108,0
kata_1109,0
kata_1110,0
kata_1111,0
kata_1112,0
kata_1113,0
kata_1114,0
kata_1115,0
kata_1116,0
kata_1117,0
kata_1118,0
kata_1119,0
kata_1120,0
kata_1121,0
kata_1122,0
kata_1123,0
kata_1124,0
kata_1125,0
kata_1126,0
kata_1127,0
kata_1128,0
kata_1129,0
kata_1130,0
kata_1131,0
kata_1132,0
kata_1133,0
kata_1134,0
kata_1135,0
kata_1136,0
kata_1137,0
kata_1138,0
kata_1139,0
kata_1140,0
kata_1141,0
kata_1142,0
kata_1143,0
kata_1144,0
kata_1145,0
kata_1146,0
kata_1147,0
kata_1148,0
kata_1149,0
kata_1150,0
kata_1151,0
kata_1152,0
kata_1153,0
kata_1154,0
kata_1155,0
kata_1156,0
kata_1157,0
kata_1158,0
kata_1159,0
kata_1160,0
kata_1161,0
kata_1162,0
kata_1163,0
kata_1164,0
kata_1165,0
kata_1166,0
kata_1167,0
kata_1168,0
kata_1169,0
kata_1170,0
kata_1171,0
kata_1172,0
kata_1173,0
kata_1174,0
kata_1175,0
kata_1176,0
kata_1177,0
kata_1178,0
kata_1179,0
kata_1180,0
kata_1181,0
kata_1182,0
kata_1183,0
kata_1184,0
kata_1185,0
kata_1186,0
kata_1187,0
kata_1188,0
kata_1189,0
kata_1190,0
kata_1191,0
kata_1192,0
kata_1193,0
kata_1194,0
kata_1195,0
kata_1196,0
kata_1197,0
kata_1198,0
kata_1199,0
kata_1200,0
kata_1201,0
kata_1202,0
kata_1203,0
kata_1204,0
kata_1205,0
kata_1206,0
kata_1207,0
kata_1208,0
kata_1209,0
kata_1210,0
kata_1211,0
kata_1212,0
kata_1213,0
kata_1214,0
kata_1215,0
kata_1216,0
kata_1217,0
kata_1218,0
kata_1219,0
kata_1220,0
kata_1221,0
kata_1222,0
kata_1223,0
kata_1224,0
kata_1225,0
kata_1226,0
kata_1227,0
kata_1228,0
kata_1229,0
kata_1230,0
kata_1231,0
kata_1232,0
kata_1233,0
kata_1234,0
kata_1235,0
kata_1236,0
kata_1237,0
kata_1238,0
kata_1239,0
kata_1240,0
kata_1241,0
kata_1242,0
kata_1243,0
kata_1244,0
kata_1245,0
kata_1246,0
kata_1247,0
kata_1248,0
kata_1249,0
kata_1250,0
kata_1251,0
kata_1252,0
kata_1253,0
kata_1254,0
kata_1255,0
kata_1256,0
kata_1257,0
kata_1258,0
kata_1259,0
kata_1260,0
kata_1261,0
kata_1262,0
kata_1263,0
kata_1264,0
kata_1265,0
kata_1266,0
kata_1267,0
kata_1268,0
kata_1269,0
kata_1270,0
kata_1271,0
kata_1272,0
kata_1273,0
kata_1274,0
kata_1275,0
kata_1276,0
kata_1277,0
kata_1278,0
kata_1279,0
kata_1280,0
kata_1281,0
kata_1282,0
kata_1283,0
kata_1284,0
kata_1285,0
kata_1286,0
kata_1287,0
kata_1288,0
kata_1289,0
kata_1290,0
kata_1291,0
kata_1292,0
kata_1293,0
kata_1294,0
kata_1295,0
kata_1296,0
kata_1297,0
kata_1298,0
kata_1299,0
kata_1300,0
kata_1301,0
kata_1302,0
kata_1303,0
kata_1304,0
kata_1305,0
kata_1306,0
kata_1307,0
kata_1308,0
kata_1309,0
kata_1310,0
kata_1311,0
kata_1312,0
kata_1313,0
kata_1314,0
kata_1315,0
kata_1316,0
kata_1317,0
kata_1318,0
kata_1319,0
kata_1320,0
kata_1321,0
kata_1322,0
kata_1323,0
kata_1324,0
kata_1325,0
kata_1326,0
kata_1327,0
kata_1328,0
kata_1329,0
kata_1330,0
kata_1331,0
kata_1332,0
kata_1333,0
kata_1334,0
kata_1335,0
kata_1336,0
kata_1337,0
kata_1338,0
kata_1339,0
kata_1340,0
kata_1341,0
kata_1342,0
kata_1343,0
kata_1344,0
kata_1345,0
kata_1346,0
kata_1347,0
kata_1348,0
kata_1349,0
kata_1350,0
kata_1351,0
kata_1352,0
kata_1353,0
kata_1354,0
kata_1355,0
kata_1356,0
kata_1357,0
kata_1358,0
kata_1359,0
kata_1360,0
kata_1361,0
kata_1362,0
kata_1363,0
kata_1364,0
kata_1365,0
kata_1366,0
kata_1367,0
kata_1368,0
kata_1369,0
kata_1370,0
kata_1371,0
kata_1372,0
kata_1373,0
kata_1374,0
kata_1375,0
kata_1376,0
kata_1377,0
kata_1378,0
kata_1379,0
kata_1380,0
kata_1381,0
kata_1382,0
kata_1383,0
kata_1384,0
kata_1385,0
kata_1386,0
kata_1387,0
kata_1388,0
kata_1389,0
kata_1390,0
kata_1391,0
kata_1392,0
kata_1393,0
kata_1394,0
kata_1395,0
kata_1396,0
kata_1397,0
kata_1398,0
kata_1399,0
kata_1400,0
kata_1401,0
kata_1402,0
kata_1403,0
kata_1404,0
kata_1405,0
kata_1406,0
kata_1407,0
kata_1408,0
kata_1409,0
kata_1410,0
kata_1411,0
kata_1412,0
kata_1413,0
kata_1414,0
kata_1415,0
kata_1416,0
kata_1417,0
kata_1418,0
kata_1419,0
kata_1420,0
kata_1421,0
kata_1422,0
kata_1423,0
kata_1424,0
kata_1425,0
kata_1426,0
kata_1427,0
kata_1428,0
kata_1429,0
kata_1430,0
kata_1431,0
kata_1432,0
kata_1433,0
kata_1434,0
kata_1435,0
kata_1436,0
kata_1437,0
kata_1438,0
kata_1439,0
kata_1440,0
kata_1441,0
kata_1442,0
kata_1443,0
kata_1444,0
kata_1445,0
kata_1446,0
kata_1447,0
kata_1448,0
kata_1449,0
kata_1450,0
kata_1451,0
kata_1452,0
kata_1453,0
kata_1454,0
kata_1455,0
kata_1456,0
kata_1457,0
kata_1458,0
kata_1459,0
kata_1460,0
kata_1461,0
kata_1462,0
kata_1463,0
kata_1464,0
kata_1465,0
kata_1466,0
kata_1467,0
kata_1468,0
kata_1469,0
kata_1470,0
kata_1471,0
kata_1472,0
kata_1473,0
kata_1474,0
kata_1475,0
kata_1476,0
kata_1477,0
kata_1478,0
kata_1479,0
kata_1480,0
kata_1481,0
kata_1482,0
kata_1483,0
kata_1484,0
kata_1485,0
kata_1486,0
kata_1487,0
kata_1488,0
kata_1489,0
kata_1490,0
kata_1491,0
kata_1492,0
kata_1493,0
kata_1494,0
kata_1495,0
kata_1496,0
kata_1497,0
kata_1498,0
kata_1499,0
kata_1500,0
kata_1501,0
kata_1502,0
kata_1503,0
kata_1504,0
kata_1505,0
kata_1506,0
kata_1507,0
kata_1508,0
kata_1509,0
kata_1510,0
kata_1511,0
kata_1512,0
kata_1513,0
kata_1514,0
kata_1515,0
kata_1516,0
kata_1517,0
kata_1518,0
kata_1519,0
kata_1520,0
kata_1521,0
kata_1522,0
kata_1523,0
kata_1524,0
kata_1525,0
kata_1526,0
kata_1527,0
kata_1528,0
kata_1529,0
kata_1530,0
kata_1531,0
kata_1532,0
kata_1533,0
kata_1534,0
kata_1535,0
kata_1536,0
kata_1537,0
kata_1538,0
kata_1539,0
kata_1540,0
kata_1541,0
kata_1542,0
kata_1543,0
kata_1544,0
kata_1545,0
kata_1546,0
kata_1547,0
kata_1548,0
kata_1549,0
kata_1550,0
kata_1551,0
kata_1552,0
kata_1553,0
kata_1554,0
kata_1555,0
kata_1556,0
kata_1557,0
kata_1558,0
kata_1559,0
kata_1560,0
kata_1561,0
kata_1562,0
kata_1563,0
kata_1564,0
kata_1565,0
kata_1566,0
kata_1567,0
kata_1568,0
kata_1569,0
kata_1570,0
kata_1571,0
kata_1572,0
kata_1573,0
kata_1574,0
kata_1575,0
kata_1576,0
kata_1577,0
kata_1578,0
kata_1579,0
kata_1580,0
kata_1581,0
kata_1582,0
kata_1583,0
kata_1584,0
kata_1585,0
kata_1586,0
kata_1587,0
kata_1588,0
kata_1589,0
kata_1590,0
kata_1591,0
kata_1592,0
kata_1593,0
kata_1594,0
kata_1595,0
kata_1596,0
kata_1597,0
kata_1598,0
kata_1599,0
kata_1600,0
kata_1601,0
kata_1602,0
kata_1603,0
kata_1604,0
kata_1605,0
kata_1606,0
kata_1607,0
kata_1608,0
kata_1609,0
kata_1610,0
kata_1611,0
kata_1612,0
kata_1613,0
kata_1614,0
kata_1615,0
kata_1616,0
kata_1617,0
kata_1618,0
kata_1619,0
kata_1620,0
kata_1621,0
kata_1622,0
kata_1623,0
kata_1624,0
kata_1625,0
kata_1626,0
kata_1627,0
kata_1628,0
kata_1629,0
kata_1630,0
kata_1631,0
kata_1632,0
kata_1633,0
kata_1634,0
kata_1635,0
kata_1636,0
kata_1637,0
kata_1638,0
kata_1639,0
kata_1640,0
kata_1641,0
kata_1642,0
kata_1643,0
kata_1644,0
kata_1645,0
kata_1646,0
kata_1647,0
kata_1648,0
kata_1649,0
kata_1650,0
kata_1651,0
kata_1652,0
kata_1653,0
kata_1654,0
kata_1655,0
kata_1656,0
kata_1657,0
kata_1658,0
kata_1659,0
kata_1660,0
kata_1661,0
kata_1662,0
kata_1663,0
kata_1664,0
kata_1665,0
kata_1666,0
kata_1667,0
kata_1668,0
kata_1669,0
kata_1670,0
kata_1671,0
kata_1672,0
kata_1673,0
kata_1674,0
kata_1675,0
kata_1676,0
kata_1677,0
kata_1678,0
kata_1679,0
kata_1680,0
kata_1681,0
kata_1682,0
kata_1683,0
kata_1684,0
kata_1685,0
kata_1686,0
kata_1687,0
kata_1688,0
kata_1689,0
kata_1690,0
kata_1691,0
kata_1692,0
kata_1693,0
kata_1694,0
kata_1695,0
kata_1696,0
kata_1697,0
kata_1698,0
kata_1699,0
kata_1700,0
kata_1701,0
kata_1702,0
kata_1703,0
kata_1704,0
kata_1705,0
kata_1706,0
kata_1707,0
kata_1708,0
kata_1709,0
kata_1710,0
kata_1711,0
kata_1712,0
kata_1713,0
kata_1714,0
kata_1715,0
kata_1716,0
kata_1717,0
kata_1718,0
kata_1719,0
kata_1720,0
kata_1721,0
kata_1722,0
kata_1723,0
kata_1724,0
kata_1725,0
kata_1726,0
kata_1727,0
kata_1728,0
kata_1729,0
kata_1730,0
kata_1731,0
kata_1732,0
kata_1733,0
kata_1734,0
kata_1735,0
kata_1736,0
kata_1737,0
kata_1738,0
kata_1739,0
kata_1740,0
kata_1741,0
kata_1742,0
kata_1743,0
kata_1744,0
kata_1745,0
kata_1746,0
kata_1747,0
kata_1748,0
kata_1749,0
kata_1750,0
kata_1751,0
kata_1752,0
kata_1753,0
kata_1754,0
kata_1755,0
kata_1756,0
kata_1757,0
kata_1758,0
kata_1759,0
kata_1760,0
kata_1761,0
kata_1762,0
kata_1763,0
kata_1764,0
kata_1765,0
kata_1766,0
kata_1767,0
kata_1768,0
kata_1769,0
kata_1770,0
kata_1771,0
kata_1772,0
kata_1773,0
kata_1774,0
kata_1775,0
kata_1776,0
kata_1777,0
kata_1778,0
kata_1779,0
kata_1780,0
kata_1781,0
kata_1782,0
kata_1783,0
kata_1784,0
kata_1785,0
kata_1786,0
kata_1787,0
kata_1788,0
kata_1789,0
kata_1790,0
kata_1791,0
kata_1792,0
kata_1793,0
kata_1794,0
kata_1795,0
kata_1796,0
kata_1797,0
kata_1798,0
kata_1799,0
kata_1800,0
kata_1801,0
kata_1802,0
kata_1803,0
kata_1804,0
kata_1805,0
kata_1806,0
kata_1807,0
kata_1808,0
kata_1809,0
kata_1810,0
kata_1811,0
kata_1812,0
kata_1813,0
kata_1814,0
kata_1815,0
kata_1816,0
kata_1817,0
kata_1818,0
kata_1819,0
kata_1820,0
kata_1821,0
kata_1822,0
kata_1823,0
kata_1824,0
kata_1825,0
kata_1826,0
kata_1827,0
kata_1828,0
kata_1829,0
kata_1830,0
kata_1831,0
kata_1832,0
kata_1833,0
kata_1834,0
kata_1835,0
kata_1836,0
kata_1837,0
kata_1838,0
kata_1839,0
kata_1840,0
kata_1841,0
kata_1842,0
kata_1843,0
kata_1844,0
kata_1845,0
kata_1846,0
kata_1847,0
kata_1848,0
kata_1849,0
kata_1850,0
kata_1851,0
kata_1852,0
kata_1853,0
kata_1854,0
kata_1855,0
kata_1856,0
kata_1857,0
kata_1858,0
kata_1859,0
kata_1860,0
kata_1861,0
kata_1862,0
kata_1863,0
kata_1864,0
kata_1865,0
kata_1866,0
kata_1867,0
kata_1868,0
kata_1869,0
kata_1870,0
kata_1871,0
kata_1872,0
kata_1873,0
kata_1874,0
kata_1875,0
kata_1876,0
kata_1877,0
kata_1878,0
kata_1879,0
kata_1880,0
kata_1881,0
kata_1882,0
kata_1883,0
kata_1884,0
kata_1885,0
kata_1886,0
kata_1887,0
kata_1888,0
kata_1889,0
kata_1890,0
kata_1891,0
kata_1892,0
kata_1893,0
kata_1894,0
kata_1895,0
kata_1896,0
kata_1897,0
kata_1898,0
kata_1899,0
kata_1900,0
kata_1901,0
kata_1902,0
kata_1903,0
kata_1904,0
kata_1905,0
kata_1906,0
kata_1907,0
kata_1908,0
kata_1909,0
kata_1910,0
kata_1911,0
kata_1912,0
kata_1913,0
kata_1914,0
kata_1915,0
kata_1916,0
kata_1917,0
kata_1918,0
kata_1919,0
kata_1920,0
kata_1921,0
kata_1922,0
kata_1923,0
kata_1924,0
kata_1925,0
kata_1926,0
kata_1927,0
kata_1928,0
kata_1929,0
kata_1930,0
kata_1931,0
kata_1932,0
kata_1933,0
kata_1934,0
kata_1935,0
kata_1936,0
kata_1937,0
kata_1938,0
kata_1939,0
kata_1940,0
kata_1941,0
kata_1942,0
kata_1943,0
kata_1944,0
kata_1945,0
kata_1946,0
kata_1947,0
kata_1948,0
kata_1949,0
kata_1950,0
kata_1951,0
kata_1952,0
kata_1953,0
kata_1954,0
kata_1955,0
kata_1956,0
kata_1957,0
kata_1958,0
kata_1959,0
kata_1960,0
kata_1961,0
kata_1962,0
kata_1963,0
kata_1964,0
kata_1965,0
kata_1966,0
kata_1967,0
kata_1968,0
kata_1969,0
kata_1970,0
kata_1971,0
kata_1972,0
kata_1973,0
kata_1974,0
kata_1975,0
kata_1976,0
kata_1977,0
kata_1978,0
kata_1979,0
kata_1980,0
kata_1981,0
kata_1982,0
kata_1983,0
kata_1984,0
kata_1985,0
kata_1986,0
kata_1987,0
kata_1988,0
kata_1989,0
kata_1990,0
kata_1991,0
kata_1992,0
kata_1993,0
kata_1994,0
kata_1995,0
kata_1996,0
kata_1997,0
kata_1998,0
kata_1999,0
kata_2000,0
kata_2001,0
kata_2002,0
kata_2003,0
kata_2004,0
kata_2005,0
kata_2006,0
kata_2007,0
kata_2008,0
kata_2009,0
kata_2010,0
kata_2011,0
kata_2012,0
kata_2013,0
kata_2014,0
kata_2015,0
kata_2016,0
kata_2017,0
kata_2018,0
kata_2019,0
kata_2020,0
kata_2021,0
kata_2022,0
kata_2023,0
kata_2024,0
kata_2025,0
kata_2026,0
kata_2027,0
kata_2028,0
kata_2029,0
kata_2030,0
kata_2031,0
kata_2032,0
kata_2033,0
kata_2034,0
kata_2035,0
kata_2036,0
kata_2037,0
kata_2038,0
kata_2039,0
kata_2040,0
kata_2041,0
kata_2042,0
kata_2043,0
kata_2044,0
kata_2045,0
kata_2046,0
kata_2047,0
kata_2048,0
kata_2049,0
kata_2050,0
kata_2051,0
kata_2052,0
kata_2053,0
kata_2054,0
kata_2055,0
kata_2056,0
kata_2057,0
kata_2058,0
kata_2059,0
kata_2060,0
kata_2061,0
kata_2062,0
kata_2063,0
kata_2064,0
kata_2065,0
kata_2066,0
kata_2067,0
kata_2068,0
kata_2069,0
kata_2070,0
kata_2071,0
kata_2072,0
kata_2073,0
kata_2074,0
kata_2075,0
kata_2076,0
kata_2077,0
kata_2078,0
kata_2079,0
kata_2080,0
kata_2081,0
kata_2082,0
kata_2083,0
kata_2084,0
kata_2085,0
kata_2086,0
kata_2087,0
kata_2088,0
kata_2089,0
kata_2090,0
kata_2091,0
kata_2092,0
kata_2093,0
kata_2094,0
kata_2095,0
kata_2096,0
kata_2097,0
kata_2098,0
kata_2099,0
kata_2100,0
kata_2101,0
kata_2102,0
kata_2103,0
kata_2104,0
kata_2105,0
kata_2106,0
kata_2107,0
kata_2108,0
kata_2109,0
kata_2110,0
kata_2111,0
kata_2112,0
kata_2113,0
kata_2114,0
kata_2115,0
kata_2116,0
kata_2117,0
kata_2118,0
kata_2119,0
kata_2120,0
kata_2121,0
kata_2122,0
kata_2123,0
kata_2124,0
kata_2125,0
kata_2126,0
kata_2127,0
kata_2128,0
kata_2129,0
kata_2130,0
kata_2131,0
kata_2132,0
kata_2133,0
kata_2134,0
kata_2135,0
kata_2136,0
kata_2137,0
kata_2138,0
kata_2139,0
kata_2140,0
kata_2141,0
kata_2142,0
kata_2143,0
kata_2144,0
kata_2145,0
kata_2146,0
kata_2147,0
kata_2148,0
kata_2149,0
kata_2150,0
kata_2151,0
kata_2152,0
kata_2153,0
kata_2154,0
kata_2155,0
kata_2156,0
kata_2157,0
kata_2158,0
kata_2159,0
kata_2160,0
kata_2161,0
kata_2162,0
kata_2163,0
kata_2164,0
kata_2165,0
kata_2166,0
kata_2167,0
kata_2168,0
kata_2169,0
kata_2170,0
kata_2171,0
kata_2172,0
kata_2173,0
kata_2174,0
kata_2175,0
kata_2176,0
kata_2177,0
kata_2178,0
kata_2179,0
kata_2180,0
kata_2181,0
kata_2182,0
kata_2183,0
kata_2184,0
kata_2185,0
kata_2186,0
kata_2187,0
kata_2188,0
kata_2189,0
kata_2190,0
kata_2191,0
kata_2192,0
kata_2193,0
kata_2194,0
kata_2195,0
kata_2196,0
kata_2197,0
kata_2198,0
kata_2199,0
kata_2200,0
kata_2201,0
kata_2202,0
kata_2203,0
kata_2204,0
kata_2205,0
kata_2206,0
kata_2207,0
kata_2208,0
kata_2209,0
kata_2210,0
kata_2211,0
kata_2212,0
kata_2213,0
kata_2214,0
kata_2215,0
kata_2216,0
kata_2217,0
kata_2218,0
kata_2219,0
kata_2220,0
kata_2221,0
kata_2222,0
kata_2223,0
kata_2224,0
kata_2225,0
kata_2226,0
kata_2227,0
kata_2228,0
kata_2229,0
kata_2230,0
kata_2231,0
kata_2232,0
kata_2233,0
kata_2234,0
kata_2235,0
kata_2236,0
kata_2237,0
kata_2238,0
kata_2239,0
kata_2240,0
kata_2241,0
kata_2242,0
kata_2243,0
kata_2244,0
kata_2245,0
kata_2246,0
kata_2247,0
kata_2248,0
kata_2249,0
kata_2250,0
kata_2251,0
